state_name_crime,district_name,total_crimes,Ranking,state_name_pop,Population,Growth,Sex-Ratio,Literacy,crime_rate_per_capita,safety_score
Bihar,Bhagalpur,5336.0,120.0,Bihar,3037766.0,25.36 %,880.0,63.14,175.6553993954768,98.31449629463104
Bihar,Buxar,3274.0,285.0,Bihar,1706352.0,21.67 %,922.0,70.14,191.87131377347697,98.158896273999
Bihar,Darbhanga,4970.0,61.0,Bihar,3937385.0,19.47 %,911.0,56.56,126.22590882019412,98.78879762442713
Bihar,Gaya,8855.0,42.0,Bihar,4391418.0,26.43 %,937.0,63.67,201.6432960834063,98.06512908865274
Bihar,Gopalganj,4205.0,163.0,Bihar,2562012.0,19.02 %,1021.0,65.47,164.12881750749023,98.42509976340742
Bihar,Munger,465.0,358.0,Bihar,1367765.0,20.21 %,876.0,70.46,33.997068209816746,99.67378068287947
Bihar,Jamui,3066.0,273.0,Bihar,1760405.0,25.85 %,922.0,59.79,174.1644678355265,98.32880254811027
Bihar,Jehanabad,2551.0,412.0,Bihar,1125313.0,21.68 %,922.0,66.8,226.69248466870994,97.82476926867386
Bihar,Katihar,3954.0,117.0,Bihar,3071029.0,28.35 %,919.0,52.24,128.7516334101697,98.76456200075832
Bihar,Katihar,421.0,117.0,Bihar,3071029.0,28.35 %,919.0,52.24,13.70876015824012,99.86845741080406
Bihar,Khagaria,3085.0,296.0,Bihar,1666886.0,30.19 %,886.0,57.92,185.07564404524365,98.22410421264945
Bihar,Kishanganj,2217.0,293.0,Bihar,1690400.0,30.40 %,950.0,55.46,131.15238996687177,98.74152550950363
Bihar,Lakhisarai,1606.0,445.0,Bihar,1000912.0,24.77 %,902.0,62.42,160.4536662563742,98.46036472578754
Bihar,Madhepura,3682.0,231.0,Bihar,2001762.0,31.12 %,911.0,52.25,183.93795066546372,98.23502096450446
Bihar,Madhubani,5210.0,37.0,Bihar,4487379.0,25.51 %,926.0,58.62,116.10340913927708,98.88592820383715
Bihar,Purbi Champaran,9796.0,20.0,Bihar,5099371.0,29.43 %,902.0,55.79,192.1021239678384,98.15668153172992
Bihar,Munger,3098.0,358.0,Bihar,1367765.0,20.21 %,876.0,70.46,226.50089744948878,97.82660764636684
Bihar,Muzaffarpur,11575.0,24.0,Bihar,4801062.0,28.14 %,900.0,63.43,241.0924916195625,97.6865938117478
Bihar,Muzaffarpur,828.0,24.0,Bihar,4801062.0,28.14 %,900.0,63.43,17.24618428172767,99.83451401089651
Bihar,Bhagalpur,1770.0,120.0,Bihar,3037766.0,25.36 %,880.0,63.14,58.26650242316228,99.44090300627754
Bihar,Nawada,3814.0,205.0,Bihar,2219146.0,22.63 %,939.0,59.76,171.86791675716694,98.35083913432092
Bihar,Patna,22193.0,15.0,Bihar,5838465.0,23.73 %,897.0,70.68,380.11703418621164,96.35258197698636
Bihar,Patna,1017.0,15.0,Bihar,5838465.0,23.73 %,897.0,70.68,17.41896200456798,99.83285611997455
Bihar,Saharsa,3372.0,246.0,Bihar,1900661.0,26.02 %,906.0,53.2,177.41196352216414,98.29764116034858
Bihar,Samastipur,5174.0,45.0,Bihar,4261566.0,25.53 %,911.0,61.86,121.41076777879304,98.8350013738996
Bihar,Saran,8960.0,59.0,Bihar,3951862.0,21.64 %,954.0,65.96,226.72856491446313,97.82442306019911
Bihar,Sheikhpura,1696.0,516.0,Bihar,636342.0,21.09 %,930.0,63.86,266.523347508101,97.44257169811877
Bihar,Sheohar,739.0,511.0,Bihar,656246.0,27.19 %,893.0,53.78,112.6102101955669,98.91944724044792
Bihar,Sitamarhi,5764.0,96.0,Bihar,3423574.0,27.62 %,899.0,52.05,168.36206841154888,98.38447954843478
Bihar,Siwan,5403.0,101.0,Bihar,3330464.0,22.70 %,988.0,69.45,162.22964728037894,98.44332327641037
Bihar,Supaul,3368.0,203.0,Bihar,2229076.0,28.66 %,929.0,57.67,151.09399589785184,98.55017556635728
Bihar,Vaishali,6108.0,87.0,Bihar,3495021.0,28.57 %,895.0,66.6,174.76289842035283,98.3230602995281
Bihar,Patna,12.0,15.0,Bihar,5838465.0,23.73 %,897.0,70.68,0.20553347498015317,99.99802780082565
Bihar,Patna,0.0,15.0,Bihar,5838465.0,23.73 %,897.0,70.68,0.0,100.0
Chhattisgarh,Bilaspur,6339.0,152.0,Chhattisgarh,2663629.0,33.29 %,971.0,70.78,237.98359306044497,97.71642528894145
Chhattisgarh,Bilaspur,6339.0,563.0,Himachal Pradesh,381956.0,12.05 %,981.0,84.59,1659.615243640629,84.07514000554471
Chhattisgarh,Bijapur,423.0,210.0,Karnataka,2177331.0,20.50 %,960.0,67.15,19.427454989618024,99.8135835990036
Chhattisgarh,Bijapur,423.0,581.0,Chhattisgarh,255230.0,8.78 %,984.0,40.86,165.73286839321398,98.40970807194338
Chhattisgarh,Dhamtari,1366.0,485.0,Chhattisgarh,799781.0,13.19 %,1010.0,78.36,170.79675561184877,98.36111747524123
Chhattisgarh,Durg,6600.0,100.0,Chhattisgarh,3343872.0,18.98 %,988.0,79.06,197.37597611391823,98.10607621379276
Chhattisgarh,Raipur,779.0,53.0,Chhattisgarh,4063872.0,34.70 %,984.0,75.56,19.168910831837223,99.81606446288505
Chhattisgarh,Bastar,1390.0,348.0,Chhattisgarh,1413199.0,17.96 %,1023.0,54.4,98.35840529182373,99.05620062267315
Chhattisgarh,Jashpur,1215.0,473.0,Chhattisgarh,851669.0,14.60 %,1005.0,67.92,142.66105728868845,98.6310939401836
Chhattisgarh,Korba,2655.0,394.0,Chhattisgarh,1206640.0,19.25 %,969.0,72.37,220.032486905788,97.8886753651889
Chhattisgarh,Korea,1622.0,510.0,Chhattisgarh,658917.0,12.38 %,968.0,70.64,246.16150440799066,97.63795403257299
Chhattisgarh,Mahasamund,1746.0,438.0,Chhattisgarh,1032754.0,20.05 %,1017.0,71.02,169.06252602265397,98.37775829817414
Chhattisgarh,Narayanpur,276.0,607.0,Chhattisgarh,139820.0,19.16 %,994.0,48.62,197.3966528393649,98.10587781000059
Chhattisgarh,Raigarh,3260.0,154.0,Maharashtra,2634200.0,19.31 %,959.0,83.14,123.7567382886645,98.81249058288104
Chhattisgarh,Raigarh,3260.0,336.0,Chhattisgarh,1493984.0,18.05 %,991.0,73.26,218.20849487009232,97.906177504863
Chhattisgarh,Raipur,9387.0,53.0,Chhattisgarh,4063872.0,34.70 %,984.0,75.56,230.98660587735046,97.7835649718895
Chhattisgarh,Rajnandgaon,3508.0,324.0,Chhattisgarh,1537133.0,19.79 %,1015.0,75.96,228.21707685671961,97.81014002419342
Chhattisgarh,Surguja,1716.0,192.0,Chhattisgarh,2359886.0,19.66 %,978.0,60.01,72.71537692922455,99.3022586400799
Goa,North Goa,1592.0,480.0,Goa,818008.0,7.84 %,963.0,89.57,194.61912352935423,98.13252962918695
Goa,South Goa,1054.0,515.0,Goa,640537.0,8.73 %,986.0,87.59,164.54943274159024,98.42106374437213
Goa,North Goa,94.0,480.0,Goa,818008.0,7.84 %,963.0,89.57,11.491330158140261,99.88973478966305
Gujarat,Ahmadabad,28764.0,8.0,Gujarat,7214225.0,24.03 %,904.0,85.31,398.71226639036075,96.17415118072189
Gujarat,Ahmadabad,3145.0,8.0,Gujarat,7214225.0,24.03 %,904.0,85.31,43.5944262897262,99.58168910663922
Gujarat,Amreli,2048.0,329.0,Gujarat,1514190.0,8.63 %,964.0,74.25,135.25383208183914,98.70217006750798
Gujarat,Anand,3249.0,218.0,Gujarat,2092745.0,12.70 %,925.0,84.37,155.2506397100459,98.51029043574665
Gujarat,Bharuch,2445.0,321.0,Gujarat,1551019.0,13.16 %,925.0,81.51,157.63830101372065,98.4873796001654
Gujarat,Gandhinagar,45.0,350.0,Gujarat,1391753.0,4.29 %,923.0,84.16,3.2333323513583228,99.96897451670908
Gujarat,Dohad,2346.0,216.0,Gujarat,2127086.0,29.98 %,990.0,58.82,110.29173244523258,98.94169422432915
Gujarat,Gandhinagar,2759.0,350.0,Gujarat,1391753.0,4.29 %,923.0,84.16,198.2391990532803,98.09779314667463
Gujarat,Jamnagar,2528.0,211.0,Gujarat,2160119.0,13.44 %,939.0,73.65,117.03058951844784,98.87703143226045
Gujarat,Kachchh,2270.0,219.0,Gujarat,2092371.0,32.16 %,908.0,70.59,108.48936445783278,98.95898887016217
Gujarat,Kachchh,1872.0,219.0,Gujarat,2092371.0,32.16 %,908.0,70.59,89.46788117403653,99.14150976429232
Gujarat,Kheda,2825.0,196.0,Gujarat,2299885.0,13.62 %,940.0,82.65,122.83222856795014,98.82136172811926
Gujarat,Mahesana,4144.0,226.0,Gujarat,2035064.0,10.73 %,926.0,83.61,203.6299595491837,98.04606603312236
Gujarat,Narmada,603.0,528.0,Gujarat,590297.0,14.75 %,961.0,72.31,102.15196756886786,99.01979944572948
Gujarat,Navsari,3081.0,366.0,Gujarat,1329672.0,8.15 %,961.0,83.88,231.711279172608,97.77661135971167
Gujarat,Patan,2417.0,360.0,Gujarat,1343734.0,13.61 %,935.0,72.3,179.87190917249993,98.27403671936403
Gujarat,Porbandar,982.0,529.0,Gujarat,585449.0,9.06 %,950.0,75.78,167.73450804425323,98.39050131222946
Gujarat,Rajkot,2768.0,67.0,Gujarat,3804558.0,20.02 %,927.0,80.96,72.75483774987791,99.30187999325403
Gujarat,Rajkot,2805.0,67.0,Gujarat,3804558.0,20.02 %,927.0,80.96,73.72735545101429,99.29254818680548
Gujarat,Surat,31166.0,12.0,Gujarat,6081322.0,42.24 %,787.0,85.53,512.487251949494,95.08242180378161
Gujarat,Surat,2234.0,12.0,Gujarat,6081322.0,42.24 %,787.0,85.53,36.73543351264742,99.64750466244138
Gujarat,Surendranagar,2222.0,274.0,Gujarat,1756268.0,15.91 %,930.0,72.13,126.51827625396581,98.7859922088541
Gujarat,Tapi,685.0,484.0,Gujarat,807022.0,12.14 %,1007.0,68.26,84.8799660975785,99.18553316401645
Gujarat,Vadodara,4887.0,48.0,Gujarat,4165626.0,14.38 %,934.0,78.92,117.31730116914001,98.87428028682866
Gujarat,Vadodara,3980.0,48.0,Gujarat,4165626.0,14.38 %,934.0,78.92,95.54386303523168,99.08320760007737
Gujarat,Valsad,2140.0,286.0,Gujarat,1705678.0,20.92 %,922.0,78.55,125.46330550080378,98.7961151946526
Haryana,Ambala,3526.0,410.0,Haryana,1128350.0,11.23 %,885.0,81.75,312.4916914078079,97.00148184697112
Haryana,Bhiwani,3844.0,305.0,Haryana,1634445.0,14.70 %,886.0,75.21,235.1868677135052,97.74326130395374
Haryana,Faridabad,11530.0,263.0,Haryana,1809733.0,32.54 %,873.0,81.7,637.1105571926909,93.88659723200279
Haryana,Fatehabad,2885.0,461.0,Haryana,942011.0,16.85 %,902.0,67.92,306.2596933581455,97.06128106658355
Haryana,Ambala,1592.0,410.0,Haryana,1128350.0,11.23 %,885.0,81.75,141.09097354544247,98.64615969948328
Haryana,Hisar,4461.0,277.0,Haryana,1743931.0,13.45 %,872.0,72.89,255.80140498677986,97.54545423922274
Haryana,Jhajjar,4178.0,454.0,Haryana,958405.0,8.90 %,862.0,80.65,435.9326172129736,95.81700281270957
Haryana,Jind,4133.0,364.0,Haryana,1334152.0,12.13 %,871.0,71.44,309.7847921376275,97.02745593467723
Haryana,Kaithal,3395.0,423.0,Haryana,1074304.0,13.55 %,881.0,69.15,316.01855713094244,96.96763976033365
Haryana,Karnal,6263.0,334.0,Haryana,1505324.0,18.14 %,887.0,74.73,416.05660973983015,96.00772330498717
Haryana,Kurukshetra,3164.0,452.0,Haryana,964655.0,16.86 %,888.0,76.31,327.9929093821107,96.85273970512215
Haryana,Mahendragarh,2628.0,463.0,Haryana,922088.0,13.48 %,895.0,77.72,285.00533571633076,97.26522753611313
Haryana,Palwal,3863.0,434.0,Haryana,1042708.0,25.76 %,880.0,69.32,370.4776409119332,96.44507690248948
Haryana,Panchkula,1928.0,536.0,Haryana,561293.0,19.83 %,873.0,81.88,343.49261437431073,96.70401208111294
Haryana,Panipat,7101.0,396.0,Haryana,1205437.0,24.60 %,864.0,75.94,589.0809722946948,94.34746574837922
Haryana,Rewari,3734.0,466.0,Haryana,900332.0,17.64 %,898.0,80.99,414.73589742450565,96.02039621745594
Haryana,Rohtak,5582.0,430.0,Haryana,1061204.0,12.88 %,867.0,80.22,526.0063098141356,94.95269950544993
Haryana,Sirsa,3574.0,378.0,Haryana,1295189.0,15.99 %,897.0,68.82,275.94428303514,97.35217298681519
Haryana,Sonipat,5816.0,342.0,Haryana,1450001.0,13.35 %,856.0,79.12,401.1031716529851,96.15120921768967
Haryana,Yamunanagar,4428.0,393.0,Haryana,1214205.0,16.57 %,877.0,77.99,364.68306422721037,96.50067883961614
Haryana,Hisar,1468.0,277.0,Haryana,1743931.0,13.45 %,872.0,72.89,84.17764234938194,99.19227232082021
Himachal Pradesh,Solan,651.0,531.0,Himachal Pradesh,580320.0,15.93 %,880.0,83.68,112.17948717948717,98.92358024883872
Himachal Pradesh,Bilaspur,1171.0,152.0,Chhattisgarh,2663629.0,33.29 %,971.0,70.78,43.96257887265831,99.57815649366626
Himachal Pradesh,Bilaspur,1171.0,563.0,Himachal Pradesh,381956.0,12.05 %,981.0,84.59,306.57981547612815,97.05820933057151
Himachal Pradesh,Chamba,640.0,544.0,Himachal Pradesh,519080.0,12.63 %,986.0,72.17,123.29506049163905,98.81692061828132
Himachal Pradesh,Shimla,11.0,483.0,Himachal Pradesh,814010.0,12.67 %,915.0,83.64,1.3513347501873443,99.98703324955297
Himachal Pradesh,Shimla,12.0,483.0,Himachal Pradesh,814010.0,12.67 %,915.0,83.64,1.4741833638407391,99.98585445405779
Himachal Pradesh,Hamirpur,755.0,417.0,Uttar Pradesh,1104285.0,5.80 %,861.0,68.77,68.370031287213,99.34395446159137
Himachal Pradesh,Hamirpur,755.0,552.0,Himachal Pradesh,454768.0,10.19 %,1095.0,88.15,166.01871723604125,98.40696520559587
Himachal Pradesh,Kangra,2589.0,331.0,Himachal Pradesh,1510075.0,12.77 %,1012.0,85.67,171.4484379914905,98.35486424835842
Himachal Pradesh,Kinnaur,212.0,619.0,Himachal Pradesh,84121.0,7.39 %,819.0,80.0,252.01792655817215,97.58175865646552
Himachal Pradesh,Kullu,881.0,554.0,Himachal Pradesh,437903.0,14.76 %,942.0,79.4,201.18610742561708,98.06951604845818
Himachal Pradesh,Mandi,2116.0,446.0,Himachal Pradesh,999777.0,10.92 %,1007.0,81.53,211.64719732500348,97.96913652213394
Himachal Pradesh,Shimla,2321.0,483.0,Himachal Pradesh,814010.0,12.67 %,915.0,83.64,285.1316322895296,97.26401565567657
Himachal Pradesh,Sirmaur,1090.0,542.0,Himachal Pradesh,529855.0,15.54 %,918.0,78.8,205.71665833105283,98.0260430873949
Himachal Pradesh,Solan,912.0,531.0,Himachal Pradesh,580320.0,15.93 %,880.0,83.68,157.15467328370553,98.49202025643764
Himachal Pradesh,Una,1141.0,543.0,Himachal Pradesh,521173.0,16.26 %,976.0,86.53,218.92922311785145,97.89926174744055
Jammu And Kashmir,Anantnag,1158.0,422.0,Jammu and Kashmir,1078692.0,38.58 %,927.0,62.69,107.35223771011557,98.96990018489173
Jammu And Kashmir,Pulwama,456.0,537.0,Jammu and Kashmir,560440.0,27.00 %,912.0,63.48,81.3646420669474,99.21926450219104
Jammu And Kashmir,Bandipora,418.0,560.0,Jammu and Kashmir,392232.0,28.65 %,889.0,56.28,106.56958126822902,98.97741017511902
Jammu And Kashmir,Jammu,32.0,326.0,Jammu and Kashmir,1529958.0,12.74 %,880.0,83.45,2.0915606833651643,99.97993040183252
Jammu And Kashmir,Srinagar,49.0,388.0,Jammu and Kashmir,1236829.0,20.35 %,900.0,69.41,3.961744105288605,99.96198503210167
Jammu And Kashmir,Doda,582.0,557.0,Jammu and Kashmir,409936.0,28.00 %,919.0,64.68,141.9733812107256,98.63769254507413
Jammu And Kashmir,Ganderbal,495.0,572.0,Jammu and Kashmir,297446.0,36.50 %,874.0,58.04,166.41676136172617,98.40314576792956
Jammu And Kashmir,Kupwara,721.0,471.0,Jammu and Kashmir,870354.0,33.82 %,835.0,64.51,82.83985596665265,99.20510906772833
Jammu And Kashmir,Jammu,3845.0,326.0,Jammu and Kashmir,1529958.0,12.74 %,880.0,83.45,251.31408836059555,97.58851234518832
Jammu And Kashmir,Kathua,1105.0,520.0,Jammu and Kashmir,616435.0,20.53 %,890.0,73.09,179.25653150778265,98.27994158387519
Jammu And Kashmir,Kishtwar,407.0,586.0,Jammu and Kashmir,230696.0,20.88 %,920.0,56.2,176.4226514547283,98.30713411736082
Jammu And Kashmir,Kulgam,777.0,555.0,Jammu and Kashmir,424483.0,7.73 %,951.0,59.23,183.0461997300245,98.2435777723858
Jammu And Kashmir,Kupwara,816.0,471.0,Jammu and Kashmir,870354.0,33.82 %,835.0,64.51,93.75495488042797,99.10037309190889
Jammu And Kashmir,Pulwama,506.0,537.0,Jammu and Kashmir,560440.0,27.00 %,912.0,63.48,90.28620369709515,99.13365753971199
Jammu And Kashmir,Jammu,15.0,326.0,Jammu and Kashmir,1529958.0,12.74 %,880.0,83.45,0.9804190703274208,99.990592375859
Jammu And Kashmir,Jammu,7.0,326.0,Jammu and Kashmir,1529958.0,12.74 %,880.0,83.45,0.4575288994861297,99.99560977540087
Jammu And Kashmir,Reasi,5.0,570.0,Jammu and Kashmir,314667.0,27.04 %,890.0,58.15,1.5889813676044835,99.98475290829614
Jammu And Kashmir,Rajouri,1840.0,514.0,Jammu and Kashmir,642415.0,32.93 %,860.0,68.17,286.4192149934232,97.25166063883195
Jammu And Kashmir,Ramban,816.0,573.0,Jammu and Kashmir,283713.0,31.99 %,902.0,54.27,287.61459644076933,97.24019034036252
Jammu And Kashmir,Reasi,698.0,570.0,Jammu and Kashmir,314667.0,27.04 %,890.0,58.15,221.8217989175859,97.87150599814225
Jammu And Kashmir,Samba,774.0,568.0,Jammu and Kashmir,318898.0,17.01 %,886.0,81.41,242.71083543954495,97.67106497224427
Jammu And Kashmir,Srinagar,2652.0,388.0,Jammu and Kashmir,1236829.0,20.35 %,900.0,69.41,214.41929320868124,97.94253683946175
Jammu And Kashmir,Udhampur,1196.0,538.0,Jammu and Kashmir,554985.0,20.78 %,870.0,68.49,215.5013198554916,97.93215423847833
Jharkhand,Bokaro,3185.0,222.0,Jharkhand,2062330.0,16.01 %,922.0,72.01,154.43697177464324,98.51809799716965
Jharkhand,Chatra,1558.0,433.0,Jharkhand,1042886.0,31.77 %,953.0,60.18,149.39312638198228,98.5664962822659
Jharkhand,Deoghar,2775.0,337.0,Jharkhand,1492073.0,28.03 %,925.0,64.85,185.98285740711077,98.21539903485105
Jharkhand,Dumka,1389.0,371.0,Jharkhand,1321442.0,19.42 %,977.0,61.02,105.11244534379867,98.99139214213118
Jharkhand,Garhwa,2104.0,369.0,Jharkhand,1322784.0,27.75 %,935.0,60.33,159.05847061954182,98.47375234395179
Jharkhand,Giridih,3035.0,182.0,Jharkhand,2445474.0,28.41 %,944.0,63.14,124.10681937325852,98.80913137520912
Jharkhand,Godda,1761.0,372.0,Jharkhand,1313551.0,25.35 %,938.0,56.4,134.06407516723752,98.71358639569914
Jharkhand,Gumla,1067.0,439.0,Jharkhand,1025213.0,23.16 %,993.0,65.73,104.07593348894326,99.00133800532713
Jharkhand,Hazaribagh,3066.0,279.0,Jharkhand,1734495.0,20.65 %,947.0,69.75,176.7661480719172,98.30383809103287
Jharkhand,Jamtara,919.0,486.0,Jharkhand,791042.0,21.12 %,954.0,64.59,116.17587940969,98.88523281440006
Jharkhand,Khunti,436.0,541.0,Jharkhand,531885.0,22.32 %,997.0,63.86,81.97260686050555,99.21343076798303
Jharkhand,Latehar,793.0,499.0,Jharkhand,726978.0,29.61 %,967.0,59.51,109.08170536109759,98.95330505519986
Jharkhand,Lohardaga,753.0,550.0,Jharkhand,461790.0,26.68 %,985.0,67.61,163.06113168323265,98.43534475683859
Jharkhand,Pakur,863.0,465.0,Jharkhand,900422.0,28.33 %,989.0,48.82,95.8439487262639,99.08032812386483
Jharkhand,Palamu,2621.0,243.0,Jharkhand,1939869.0,26.17 %,928.0,63.63,135.11221634038176,98.70352894322592
Jharkhand,Ramgarh,1315.0,460.0,Jharkhand,949443.0,13.10 %,921.0,73.17,138.50225869272828,98.67099974705033
Jharkhand,Saraikela Kharsawan,1032.0,427.0,Jharkhand,1065056.0,25.47 %,956.0,67.7,96.89631343328426,99.07023014441651
Jharkhand,Simdega,378.0,526.0,Jharkhand,599578.0,16.58 %,997.0,67.99,63.0443411866346,99.39505719130571
Karnataka,Bidar,3368.0,287.0,Karnataka,1703300.0,13.37 %,956.0,70.51,197.73381083778548,98.10264260597278
Karnataka,Chikkaballapura,2126.0,383.0,Karnataka,1255104.0,9.23 %,972.0,69.76,169.38835347509053,98.37463181654999
Karnataka,Chitradurga,3145.0,297.0,Karnataka,1659456.0,9.33 %,974.0,73.71,189.5199390643681,98.18145892108274
Karnataka,Dakshina Kannada,1887.0,221.0,Karnataka,2089649.0,10.11 %,1020.0,88.57,90.30224693237955,99.13350359663588
Karnataka,Dharwad,941.0,256.0,Karnataka,1847023.0,15.13 %,971.0,80.0,50.94684798186054,99.51113884716426
Karnataka,Gadag,1265.0,428.0,Karnataka,1064570.0,9.54 %,982.0,75.12,118.82731995077826,98.85979088166158
Karnataka,Hassan,4993.0,269.0,Karnataka,1776421.0,3.18 %,1010.0,76.07,281.07075969041125,97.30298181234697
Karnataka,Haveri,2008.0,313.0,Karnataka,1597668.0,11.02 %,950.0,77.4,125.68318323957168,98.7940053549056
Karnataka,Dharwad,1472.0,256.0,Karnataka,1847023.0,15.13 %,971.0,80.0,79.69581320860651,99.23527777154706
Karnataka,Kodagu,1659.0,539.0,Karnataka,554519.0,1.09 %,1019.0,82.61,299.17820669805724,97.12923156537936
Karnataka,Kolar,1802.0,325.0,Karnataka,1536401.0,10.77 %,979.0,74.39,117.2870884619315,98.87457019325981
Karnataka,Koppal,1979.0,351.0,Karnataka,1389920.0,16.21 %,986.0,68.09,142.382295383907,98.63376880372347
Karnataka,Mandya,5163.0,264.0,Karnataka,1805769.0,2.38 %,995.0,70.4,285.91696944625807,97.2564799426146
Karnataka,Dakshina Kannada,2670.0,221.0,Karnataka,2089649.0,10.11 %,1020.0,88.57,127.77265464199968,98.77395580446094
Karnataka,Raichur,2584.0,244.0,Karnataka,1928812.0,15.51 %,1000.0,59.56,133.96847385852018,98.71450373931987
Karnataka,Ramanagara,3754.0,421.0,Karnataka,1082636.0,5.05 %,976.0,69.22,346.74627483290783,96.67279153920047
Karnataka,Udupi,2374.0,402.0,Karnataka,1177361.0,5.85 %,1094.0,86.24,201.63739074081784,98.06518575344556
Karnataka,Uttara Kannada,2532.0,345.0,Karnataka,1437169.0,6.17 %,979.0,84.06,176.17969772518055,98.3094653830822
Karnataka,Yadgir,1464.0,404.0,Karnataka,1174271.0,22.81 %,989.0,51.83,124.67309505216429,98.80369766945148
Kerala,Alappuzha,17255.0,215.0,Kerala,2127789.0,0.88 %,1100.0,95.72,810.9356707831463,92.21865605825462
Kerala,Ernakulam,16896.0,104.0,Kerala,3282388.0,5.69 %,1027.0,95.89,514.74719015546,95.06073653687169
Kerala,Idukki,6348.0,416.0,Kerala,1108974.0,-1.79 %,1006.0,91.99,572.4209945409,94.50732678499993
Kerala,Kannur,5836.0,170.0,Kerala,2523003.0,4.73 %,1136.0,95.1,231.31165519819044,97.78044595683737
Kerala,Kasaragod,3775.0,375.0,Kerala,1307375.0,8.58 %,1080.0,90.09,288.74653408547664,97.22932881773944
Kerala,Kollam,14017.0,153.0,Kerala,2635375.0,1.94 %,1113.0,94.09,531.8787648816582,94.89635028527232
Kerala,Kottayam,8799.0,234.0,Kerala,1974551.0,1.07 %,1039.0,97.21,445.6202954494465,95.72404456821386
Kerala,Kozhikode,4929.0,114.0,Kerala,3086293.0,7.20 %,1098.0,95.08,159.7061588125301,98.46753744333978
Kerala,Malappuram,7143.0,50.0,Kerala,4112920.0,13.45 %,1098.0,93.57,173.67223286618753,98.33352579526117
Kerala,Pathanamthitta,8202.0,398.0,Kerala,1197412.0,-2.97 %,1132.0,96.55,684.9772676405448,93.4272915795643
Kerala,Thiruvananthapuram,280.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,8.481181016572531,99.91861871551609
Kerala,Thrissur,5269.0,110.0,Kerala,3121200.0,4.94 %,1108.0,95.08,168.81327694476482,98.38014997099368
Kerala,Thiruvananthapuram,17844.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,540.4935502132865,94.81368699881833
Kerala,Wayanad,2487.0,481.0,Kerala,817420.0,4.71 %,1035.0,89.03,304.24995718235425,97.08056551660768
Kerala,Thiruvananthapuram,385.0,103.0,Kerala,3301427.0,2.07 %,1087.0,93.02,11.66162389778723,99.88810073383462
Madhya Pradesh,Alirajpur,1828.0,498.0,Madhya Pradesh,728999.0,19.45 %,1011.0,36.1,250.75480213278757,97.59387898357562
Madhya Pradesh,Anuppur,2040.0,493.0,Madhya Pradesh,749237.0,12.30 %,976.0,67.88,272.2769964644031,97.38736248355085
Madhya Pradesh,Ashoknagar,2723.0,475.0,Madhya Pradesh,845071.0,22.66 %,904.0,66.42,322.2214464820116,96.9081198536231
Madhya Pradesh,Balaghat,3840.0,289.0,Madhya Pradesh,1701698.0,13.60 %,1021.0,77.09,225.65696145849614,97.8347056453171
Madhya Pradesh,Barwani,2450.0,354.0,Madhya Pradesh,1385881.0,27.57 %,982.0,49.08,176.78285509361916,98.30367777858542
Madhya Pradesh,Betul,3853.0,318.0,Madhya Pradesh,1575362.0,12.92 %,971.0,68.9,244.57870635447597,97.6531417922048
Madhya Pradesh,Bhind,4923.0,288.0,Madhya Pradesh,1703005.0,19.21 %,837.0,75.26,289.07724874559966,97.22615544084937
Madhya Pradesh,Bhopal,17177.0,189.0,Madhya Pradesh,2371061.0,28.62 %,918.0,80.37,724.4436140613843,93.0485917311188
Madhya Pradesh,Bhopal,3739.0,189.0,Madhya Pradesh,2371061.0,28.62 %,918.0,80.37,157.69311713195063,98.48685361137878
Madhya Pradesh,Burhanpur,1397.0,490.0,Madhya Pradesh,757847.0,19.37 %,951.0,64.36,184.33799962261514,98.23118228945133
Madhya Pradesh,Chhindwara,5885.0,220.0,Madhya Pradesh,2090922.0,13.07 %,964.0,71.16,281.45478406176795,97.29929690141851
Madhya Pradesh,Damoh,3396.0,382.0,Madhya Pradesh,1264219.0,16.63 %,910.0,69.73,268.6243443580582,97.4224115550901
